序号	汉字	字频
4743.	巂	10
4744.	暨	10
4745.	犭	10
4746.	灺	10
4747.	搓	10
4748.	訏	10
4749.	盻	10
4750.	喁	10
4751.	耄	10
4752.	瞽	10
4753.	颣	10
4754.	爬	10
4755.	龂	10
4756.	刓	10
4757.	蟒	10
4758.	饣	10
4759.	湎	9
4760.	亟	9
4761.	湜	9
4762.	乂	9
4763.	霂	9
4764.	艮	9
4765.	苾	9
4766.	皞	9
4767.	膋	9
4768.	僾	9
4769.	裒	9
4770.	辑	9
4771.	祼	9
4772.	迓	9
4773.	胙	9
4774.	咳	9
4775.	珩	9
4776.	绷	9
4777.	蝥	9
4778.	砰	9
4779.	艑	9
4780.	惴	9
4781.	澡	9
4782.	脰	9
4783.	伉	9
4784.	唅	9
4785.	跑	9
4786.	愀	9
4787.	莞	9
4788.	袋	9
4789.	堙	9
4790.	串	9
4791.	郅	9
4792.	枌	9
4793.	藟	9
4794.	轶	9
4795.	坱	9
4796.	侃	9
4797.	崛	9
4798.	闍	9
4799.	陴	9
4800.	聃	9
4801.	玖	9
4802.	忏	9
4803.	襆	9
4804.	沍	9
4805.	颡	9
4806.	闤	9
4807.	阂	9
4808.	阯	9
4809.	键	9
4810.	媪	9
4811.	崚	9
4812.	筲	9
4813.	睐	9
4814.	朣	9
4815.	踠	9
4816.	槟	9
4817.	鲋	9
4818.	儋	9
4819.	屩	9
4820.	氎	9
4821.	渟	9
4822.	跧	9
4823.	郴	9
4824.	韭	9
4825.	髑	9
4826.	髅	9
4827.	剸	9
4828.	疹	9
4829.	哳	9
4830.	悖	9
4831.	玛	9
4832.	瑙	9
4833.	稊	9
4834.	梏	9
4835.	苻	9
4836.	晁	9
4837.	殆	9
4838.	愕	9
4839.	剽	9
4840.	渑	9
4841.	塌	9
4842.	匼	9
4843.	灸	9
4844.	雇	9
4845.	觋	9
4846.	疫	9
4847.	郤	9
4848.	彀	9
4849.	抡	9
4850.	魇	9
4851.	垤	9
4852.	砢	9
4853.	黥	9
4854.	噞	9
4855.	煤	9
4856.	渗	9
4857.	仔	9
4858.	惺	9
4859.	簌	9
4860.	蔌	9
4861.	镀	9
4862.	篘	9
4863.	髟	9
4864.	閈	8
4865.	怵	8
4866.	嶪	8
4867.	獐	8
4868.	逖	8
4869.	姒	8
4870.	簠	8
4871.	黝	8
4872.	秬	8
4873.	鄜	8
4874.	鸩	8
4875.	瞢	8
4876.	柢	8
4877.	讙	8
4878.	窸	8
4879.	毋	8
4880.	篡	8
4881.	贸	8
4882.	俶	8
4883.	斒	8
4884.	帱	8
4885.	蝮	8
4886.	螫	8
4887.	缫	8
4888.	掊	8
4889.	菉	8
4890.	幺	8
4891.	鳜	8
4892.	券	8
4893.	虮	8
4894.	溱	8
4895.	洧	8
4896.	隩	8
4897.	圯	8
4898.	韫	8
4899.	剿	8
4900.	麇	8
4901.	徯	8
4902.	雊	8
4903.	靃	8
4904.	膂	8
4905.	俞	8
4906.	桎	8
4907.	劾	8
4908.	喑	8
4909.	幨	8
4910.	狴	8
4911.	跕	8
4912.	觇	8
4913.	橦	8
4914.	抖	8
4915.	蚯	8
4916.	壈	8
4917.	膊	8
4918.	栩	8
4919.	奫	8
4920.	懔	8
4921.	荟	8
4922.	锢	8
4923.	祟	8
4924.	篲	8
4925.	轭	8
4926.	裸	8
4927.	硾	8
4928.	浼	8
4929.	猥	8
4930.	歔	8
4931.	獠	8
4932.	锱	8
4933.	荛	8
4934.	纺	8
4935.	轗	8
4936.	阒	8
4937.	蜒	8
4938.	榾	8
4939.	洿	8
4940.	搰	8
4941.	狻	8
4942.	诋	8
4943.	娅	8
4944.	踔	8
4945.	琬	8
4946.	饕	8
4947.	稂	8
4948.	惛	8
4949.	剉	8
4950.	驸	8
4951.	胚	8
4952.	洟	8
4953.	彴	8
4954.	睒	8
4955.	靳	8
4956.	厖	8
4957.	碕	8
4958.	壬	8
4959.	傩	8
4960.	缶	8
4961.	撄	8
4962.	咛	8
4963.	很	8
4964.	诳	8
4965.	拶	8
4966.	捽	8
4967.	褫	8
4968.	獒	8
4969.	壒	8
4970.	袪	8
4971.	狺	8
4972.	痏	8
4973.	璘	8
4974.	黳	8
4975.	胯	8
4976.	骰	8
4977.	靸	8
4978.	唠	8
4979.	篑	7
4980.	柞	7
4981.	牴	7
4982.	殖	7
4983.	粽	7
4984.	锽	7
4985.	豢	7
4986.	徉	7
4987.	昕	7
4988.	爚	7
4989.	稿	7
4990.	犷	7
4991.	鍪	7
4992.	揲	7
4993.	瞒	7
4994.	摸	7
4995.	戌	7
4996.	炅	7
4997.	谲	7
4998.	騞	7
4999.	貉	7
5000.	煨	7
5001.	毰	7
5002.	毸	7
5003.	崷	7
5004.	脤	7
5005.	祆	7
5006.	笃	7
5007.	馘	7
5008.	斿	7
5009.	阪	7
5010.	袿	7
5011.	洎	7
5012.	挚	7
5013.	怿	7
5014.	淀	7
5015.	侨	7
5016.	崟	7
5017.	漩	7
5018.	侥	7
5019.	闠	7
5020.	簳	7
5021.	壹	7
5022.	漘	7
5023.	荄	7
5024.	谆	7
5025.	虻	7
5026.	纆	7
5027.	褓	7
5028.	椅	7
5029.	洫	7
5030.	抓	7
5031.	哕	7
5032.	跏	7
5033.	鲭	7
5034.	捞	7
5035.	趺	7
5036.	麚	7
5037.	岏	7
5038.	眈	7
5039.	洸	7
5040.	艅	7
5041.	鈇	7
5042.	疚	7
5043.	榈	7
5044.	甬	7
5045.	癸	7
5046.	镒	7
5047.	懑	7
5048.	羖	7
5049.	鞶	7
5050.	縢	7
5051.	悢	7
5052.	蹐	7
5053.	购	7
5054.	喽	7
5055.	陡	7
5056.	犍	7
5057.	辎	7
5058.	僰	7
5059.	讦	7
5060.	倔	7
5061.	礧	7
5062.	跣	7
5063.	谍	7
5064.	疣	7
5065.	艓	7
5066.	龉	7
5067.	汁	7
5068.	塿	7
5069.	苶	7
5070.	棨	7
5071.	琏	7
5072.	臬	7
5073.	赑	7
5074.	癫	7
5075.	玃	7
5076.	爻	7
5077.	欸	7
5078.	酢	7
5079.	殂	7
5080.	拉	7
5081.	苌	7
5082.	蒜	7
5083.	螂	7
5084.	榷	7
5085.	疼	7
5086.	杆	7
5087.	拚	7
5088.	栌	7
5089.	磋	7
5090.	牂	7
5091.	牁	7
5092.	叮	7
5093.	莸	7
5094.	飚	7
5095.	淝	7
5096.	俚	7
5097.	嚚	7
5098.	佚	7
5099.	鳅	7
5100.	蜴	7
5101.	哓	7
5102.	賸	7
5103.	賨	7
5104.	叆	7
5105.	凸	7
5106.	扎	7
5107.	詈	7
5108.	筛	7
5109.	窑	7
5110.	郦	7
5111.	圹	7
5112.	瘤	7
5113.	桦	7
5114.	摴	7
5115.	挪	7
5116.	驔	6
5117.	睟	6
5118.	遄	6
5119.	冱	6
5120.	璆	6
5121.	颀	6
5122.	侑	6
5123.	裆	6
5124.	箙	6
5125.	氐	6
5126.	邳	6
5127.	溧	6
5128.	绞	6
5129.	趚	6
5130.	揩	6
5131.	刜	6
5132.	璎	6
5133.	赂	6
5134.	佶	6
5135.	躩	6
5136.	拦	6
5137.	鐍	6
5138.	衩	6
5139.	铍	6
5140.	黮	6
5141.	滇	6
5142.	鳍	6
5143.	隤	6
5144.	惝	6
5145.	藐	6
5146.	嶰	6
5147.	邗	6
5148.	蓁	6
5149.	磕	6
5150.	恧	6
5151.	澨	6
5152.	楮	6
5153.	蓧	6
5154.	涅	6
5155.	滢	6
5156.	籀	6
5157.	阈	6
5158.	炜	6
5159.	瑾	6
5160.	畛	6
5161.	灂	6
5162.	舛	6
5163.	罛	6
5164.	妩	6
5165.	呗	6
5166.	灉	6
5167.	鞴	6
5168.	佺	6
5169.	遝	6
5170.	饔	6
5171.	刎	6
5172.	郧	6
5173.	巑	6
5174.	兖	6
5175.	槠	6
5176.	锉	6
5177.	牦	6
5178.	忄	6
5179.	醋	6
5180.	鳊	6
5181.	忖	6
5182.	痼	6
5183.	妲	6
5184.	肮	6
5185.	蔺	6
5186.	墩	6
5187.	帼	6
5188.	幹	6
5189.	嗽	6
5190.	呷	6
5191.	皖	6
5192.	醵	6
5193.	礴	6
5194.	蒱	6
5195.	诔	6
5196.	逤	6
5197.	械	6
5198.	籴	6
5199.	渼	6
5200.	瑗	6
5201.	靦	6
5202.	嵲	6
5203.	骼	6
5204.	铲	6
5205.	龁	6
5206.	胃	6
5207.	龃	6
5208.	苋	6
5209.	堇	6
5210.	芮	6
5211.	屃	6
5212.	鲫	6
5213.	盍	6
5214.	鶂	6
5215.	抨	6
5216.	痹	6
5217.	怛	6
5218.	钞	6
5219.	阀	6
5220.	嫱	6
5221.	艨	6
5222.	栲	6
5223.	榕	6
5224.	辐	6
5225.	啬	6
5226.	甓	6
5227.	螳	6
5228.	钢	6
5229.	秫	6
5230.	谌	6
5231.	觳	6
5232.	饤	6
5233.	闯	6
5234.	誾	6
5235.	潴	6
5236.	焘	6
5237.	憯	6
5238.	觫	6
5239.	瘥	6
5240.	嗾	6
5241.	忸	6
5242.	咚	6
5243.	赳	6
5244.	搀	6
5245.	罡	6
5246.	谜	6
5247.	稹	6
5248.	颤	6
5249.	玢	6
5250.	肋	6
5251.	荞	6
5252.	鏦	6
5253.	艛	6
5254.	嘎	6
5255.	沩	6
5256.	漦	6
5257.	雙	6
5258.	穀	6
5259.	彧	6
5260.	莘	5
5261.	筦	5
5262.	鄣	5
5263.	潞	5
5264.	螽	5
5265.	眊	5
5266.	毓	5
5267.	贽	5
5268.	洊	5
5269.	獯	5
5270.	迪	5
5271.	祧	5
5272.	斁	5
5273.	掎	5
5274.	趯	5
5275.	馹	5
5276.	岗	5
5277.	膘	5
5278.	痈	5
5279.	睚	5
5280.	鸀	5
5281.	鳿	5
5282.	槚	5
5283.	综	5
5284.	屼	5
5285.	綷	5
5286.	糯	5
5287.	镪	5
5288.	呃	5
5289.	哇	5
5290.	楗	5
5291.	岨	5
5292.	漻	5
5293.	黤	5
5294.	鵊	5
5295.	胪	5
5296.	袨	5
5297.	亻	5
5298.	枋	5
5299.	阚	5
5300.	摹	5
5301.	箦	5
5302.	拿	5
5303.	锧	5
5304.	粕	5
5305.	缵	5
5306.	蜚	5
5307.	町	5
5308.	怃	5
5309.	鞦	5
5310.	幛	5
5311.	焜	5
5312.	飋	5
5313.	颃	5
5314.	捃	5
5315.	兑	5
5316.	2	5
5317.	鬲	5
5318.	菂	5
5319.	岿	5
5320.	彯	5
5321.	曀	5
5322.	褧	5
5323.	洏	5
5324.	驩	5
5325.	羝	5
5326.	儗	5
5327.	喟	5
5328.	踘	5
5329.	牸	5
5330.	垞	5
5331.	湃	5
5332.	宕	5
5333.	赉	5
5334.	獮	5
5335.	圉	5
5336.	鹒	5
5337.	崱	5
5338.	鞿	5
5339.	桹	5
5340.	缮	5
5341.	嵊	5
5342.	餗	5
5343.	赣	5
5344.	靫	5
5345.	躠	5
5346.	赧	5
5347.	媾	5
5348.	辫	5
5349.	鬘	5
5350.	悸	5
5351.	蟊	5
5352.	挤	5
5353.	慊	5
5354.	棒	5
5355.	腠	5
5356.	蘺	5
5357.	氍	5
5358.	毹	5
5359.	瓣	5
5360.	页	5
5361.	绋	5
5362.	嵽	5
5363.	窭	5
5364.	噭	5
5365.	迕	5
5366.	鹙	5
5367.	汧	5
5368.	苣	5
5369.	黧	5
5370.	鶢	5
5371.	鶋	5
5372.	麽	5
5373.	擿	5
5374.	摊	5
5375.	箑	5
5376.	诙	5
5377.	漙	5
5378.	禖	5
5379.	圮	5
5380.	锼	5
5381.	潓	5
5382.	诹	5
5383.	綖	5
5384.	謏	5
5385.	栴	5
5386.	囝	5
5387.	砆	5
5388.	醭	5
5389.	谘	5
5390.	晌	5
5391.	鲧	5
5392.	匄	5
5393.	裈	5
5394.	觿	5
5395.	噆	5
5396.	襁	5
5397.	歠	5
5398.	钅	5
5399.	蜥	5
5400.	枷	5
5401.	哆	5
5402.	睎	5
5403.	憾	5
5404.	澎	5
5405.	咋	5
5406.	侦	5
5407.	贿	5
5408.	漼	5
5409.	靺	5
5410.	吭	5
5411.	臲	5
5412.	睆	5
5413.	杠	5
5414.	桩	5
5415.	諴	5
5416.	樕	5
5417.	螗	5
5418.	髽	5
5419.	肪	5
5420.	嘐	5
5421.	螬	5
5422.	薅	5
5423.	饘	5
5424.	瑛	5
5425.	菘	5
5426.	甪	5
5427.	叇	5
5428.	缒	5
5429.	齰	5
5430.	擫	5
5431.	歙	5
5432.	蛴	5
5433.	葓	5
5434.	茁	5
5435.	滚	5
5436.	痰	5
5437.	倅	5
5438.	纰	5
5439.	谮	5
5440.	噢	5
5441.	邽	5
5442.	椑	5
5443.	恁	5
5444.	凹	5
5445.	挨	5
5446.	漴	5
5447.	翙	5
5448.	虓	5
5449.	阤	5
5450.	拌	5
5451.	港	5
5452.	撏	5
5453.	蠚	5
5454.	頫	5
5455.	笭	5
5456.	箵	5
5457.	荈	5
5458.	藋	5
5459.	郝	5
5460.	晬	4
5461.	闓	4
5462.	糦	4
5463.	禧	4
5464.	蹁	4
5465.	飶	4
5466.	妫	4
5467.	鼗	4
5468.	隮	4
5469.	慌	4
5470.	戺	4
5471.	骜	4
5472.	靶	4
5473.	輀	4
5474.	谹	4
5475.	茄	4
5476.	啑	4
5477.	眢	4
5478.	袤	4
5479.	礻	4
5480.	鼹	4
5481.	蛚	4
5482.	磥	4
5483.	缡	4
5484.	浯	4
5485.	酦	4
5486.	萁	4
5487.	唏	4
5488.	锜	4
5489.	昶	4
5490.	靮	4
5491.	澳	4
5492.	踡	4
5493.	怊	4
5494.	纾	4
5495.	泌	4
5496.	墐	4
5497.	鬒	4
5498.	煴	4
5499.	烨	4
5500.	奭	4
5501.	糅	4
5502.	龠	4
5503.	戋	4
5504.	埴	4
5505.	酴	4
5506.	懋	4
5507.	垅	4
5508.	觎	4
5509.	嚘	4
5510.	溠	4
5511.	墠	4
5512.	杕	4
5513.	祅	4
5514.	坷	4
5515.	嵸	4
5516.	纚	4
5517.	濞	4
5518.	偓	4
5519.	蠛	4
5520.	蠓	4
5521.	扞	4
5522.	猃	4
5523.	呱	4
5524.	糗	4
5525.	恪	4
5526.	屴	4
5527.	蜮	4
5528.	弰	4
5529.	眙	4
5530.	霮	4
5531.	溳	4
5532.	珣	4
5533.	琇	4
5534.	熹	4
5535.	饪	4
5536.	葹	4
5537.	蹩	4
5538.	殛	4
5539.	秭	4
5540.	蹂	4
5541.	磅	4
5542.	塠	4
5543.	悛	4
5544.	枸	4
5545.	帑	4
5546.	杌	4
5547.	镗	4
5548.	箝	4
5549.	裋	4
5550.	嫜	4
5551.	巃	4
5552.	柜	4
5553.	笮	4
5554.	鸨	4
5555.	曚	4
5556.	楩	4
5557.	鱍	4
5558.	咂	4
5559.	嬖	4
5560.	掁	4
5561.	讟	4
5562.	魃	4
5563.	籺	4
5564.	盾	4
5565.	桠	4
5566.	眯	4
5567.	矿	4
5568.	搪	4
5569.	蹻	4
5570.	笱	4
5571.	粔	4
5572.	籹	4
5573.	诩	4
5574.	坯	4
5575.	镡	4
5576.	艟	4
5577.	娭	4
5578.	沨	4
5579.	礿	4
5580.	钐	4
5581.	枞	4
5582.	嫡	4
5583.	洙	4
5584.	蟢	4
5585.	凊	4
5586.	蛭	4
5587.	闳	4
5588.	囋	4
5589.	酽	4
5590.	囤	4
5591.	旍	4
5592.	倭	4
5593.	灏	4
5594.	揎	4
5595.	悫	4
5596.	赈	4
5597.	癯	4
5598.	镃	4
5599.	龆	4
5600.	寔	4
5601.	诅	4
5602.	甔	4
5603.	鶹	4
5604.	駉	4
5605.	芼	4
5606.	媲	4
5607.	岣	4
5608.	嵝	4
5609.	鲐	4
5610.	燖	4
5611.	髹	4
5612.	讪	4
5613.	玻	4
5614.	鬖	4
5615.	昵	4
5616.	腔	4
5617.	嚵	4
5618.	攕	4
5619.	蛆	4
5620.	矹	4
5621.	圈	4
5622.	烻	4
5623.	佥	4
5624.	緺	4
5625.	颾	4
5626.	彘	4
5627.	鏖	4
5628.	痿	4
5629.	蠕	4
5630.	椟	4
5631.	丫	4
5632.	惇	4
5633.	絣	4
5634.	喓	4
5635.	鷕	4
5636.	磑	4
5637.	卨	4
5638.	臛	4
5639.	瓘	4
5640.	弝	4
5641.	柙	4
5642.	蚨	4
5643.	雎	4
5644.	卼	4
5645.	坌	4
5646.	詀	4
5647.	哽	4
5648.	偲	4
5649.	縿	4
5650.	鵮	4
5651.	罯	4
5652.	璟	4
5653.	疽	4
5654.	褪	4
5655.	儆	4
5656.	襭	4
5657.	跙	4
5658.	勷	4
5659.	窒	4
5660.	倨	4
5661.	棉	4
5662.	棁	4
5663.	蟭	4
5664.	篝	4
5665.	窖	4
5666.	潎	4
5667.	汃	4
5668.	闒	4
5669.	猘	4
5670.	黦	4
5671.	埭	4
5672.	眽	4
5673.	兟	4
5674.	痺	4
5675.	伋	4
5676.	楖	4
5677.	螓	4
5678.	爝	4
5679.	爣	4
5680.	齾	4
5681.	跁	4
5682.	跒	4
5683.	偪	4
5684.	蟉	4
5685.	锅	4
5686.	捏	4
5687.	撅	4
5688.	幞	4
5689.	恹	4
5690.	柮	4
5691.	栳	4
5692.	搬	4
5693.	畐	4
5694.	蕈	4
5695.	簉	3
5696.	殪	3
5697.	霙	3
5698.	忱	3
5699.	侁	3
5700.	浏	3
5701.	芣	3
5702.	禔	3
5703.	槱	3
5704.	朏	3
5705.	棽	3
5706.	巽	3
5707.	竁	3
5708.	梡	3
5709.	徜	3
5710.	煁	3
5711.	檿	3
5712.	箾	3
5713.	擂	3
5714.	霿	3
5715.	勩	3
5716.	俩	3
5717.	爟	3
5718.	涬	3
5719.	鼷	3
5720.	昽	3
5721.	絅	3
5722.	蓪	3
5723.	艚	3
5724.	膑	3
5725.	筚	3
5726.	聂	3
5727.	葶	3
5728.	苈	3
5729.	跞	3
5730.	趢	3
5731.	铰	3
5732.	髤	3
5733.	髵	3
5734.	濉	3
5735.	媵	3
5736.	蒟	3
5737.	轫	3
5738.	枍	3
5739.	哙	3
5740.	诎	3
5741.	倬	3
5742.	糈	3
5743.	穸	3
5744.	箊	3
5745.	醿	3
5746.	瀺	3
5747.	橑	3
5748.	駰	3
5749.	寀	3
5750.	睩	3
5751.	茀	3
5752.	駮	3
5753.	衎	3
5754.	抶	3
5755.	暵	3
5756.	柩	3
5757.	鵕	3
5758.	繙	3
5759.	狁	3
5760.	潆	3
5761.	蚍	3
5762.	菀	3
5763.	惄	3
5764.	芾	3
5765.	朐	3
5766.	窱	3
5767.	燀	3
5768.	媭	3
5769.	砯	3
5770.	躃	3
5771.	鰕	3
5772.	顗	3
5773.	滁	3
5774.	梼	3
5775.	炱	3
5776.	昳	3
5777.	碨	3
5778.	磈	3
5779.	锒	3
5780.	枹	3
5781.	糇	3
5782.	赒	3
5783.	镵	3
5784.	厮	3
5785.	歃	3
5786.	獍	3
5787.	騀	3
5788.	瑱	3
5789.	劘	3
5790.	趼	3
5791.	亵	3
5792.	旓	3
5793.	埤	3
5794.	镟	3
5795.	郿	3
5796.	桤	3
5797.	豉	3
5798.	迮	3
5799.	郇	3
5800.	暐	3
5801.	慅	3
5802.	懹	3
5803.	羾	3
5804.	仡	3
5805.	讠	3
5806.	绐	3
5807.	6	3
5808.	4	3
5809.	砭	3
5810.	耰	3
5811.	袯	3
5812.	襫	3
5813.	喋	3
5814.	鳐	3
5815.	跚	3
5816.	沪	3
5817.	畲	3
5818.	抔	3
5819.	菶	3
5820.	讷	3
5821.	簨	3
5822.	圞	3
5823.	窡	3
5824.	輼	3
5825.	庀	3
5826.	祔	3
5827.	碇	3
5828.	逑	3
5829.	梠	3
5830.	夬	3
5831.	麰	3
5832.	犴	3
5833.	搒	3
5834.	崧	3
5835.	軏	3
5836.	嫪	3
5837.	磹	3
5838.	跟	3
5839.	骭	3
5840.	楛	3
5841.	秸	3
5842.	硠	3
5843.	捭	3
5844.	黐	3
5845.	婪	3
5846.	劖	3
5847.	窞	3
5848.	歜	3
5849.	鳄	3
5850.	蠃	3
5851.	丐	3
5852.	颏	3
5853.	跽	3
5854.	簁	3
5855.	葚	3
5856.	腿	3
5857.	猧	3
5858.	玓	3
5859.	瓅	3
5860.	褎	3
5861.	臑	3
5862.	怙	3
5863.	笆	3
5864.	嗄	3
5865.	饩	3
5866.	熇	3
5867.	趑	3
5868.	趄	3
5869.	唁	3
5870.	炒	3
5871.	黁	3
5872.	翌	3
5873.	廖	3
5874.	楝	3
5875.	舼	3
5876.	罻	3
5877.	胛	3
5878.	枘	3
5879.	殑	3
5880.	瞎	3
5881.	掐	3
5882.	踦	3
5883.	蚬	3
5884.	搊	3
5885.	鳲	3
5886.	璺	3
5887.	刲	3
5888.	麸	3
5889.	賝	3
5890.	璪	3
5891.	蝝	3
5892.	蚳	3
5893.	赃	3
5894.	嗫	3
5895.	嚅	3
5896.	鍧	3
5897.	胞	3
5898.	憁	3
5899.	鹕	3
5900.	筤	3
5901.	鬇	3
5902.	鬡	3
5903.	铫	3
5904.	粜	3
5905.	蕟	3
5906.	酅	3
5907.	糕	3
5908.	颅	3
5909.	郏	3
5910.	鄏	3
5911.	劻	3
5912.	剂	3
5913.	菸	3
5914.	蟛	3
5915.	硫	3
5916.	弮	3
5917.	碟	3
5918.	垩	3
5919.	廒	3
5920.	腷	3
5921.	朿	3
5922.	褴	3
5923.	莩	3
5924.	婑	3
5925.	髆	3
5926.	耍	3
5927.	悱	3
5928.	狠	3
5929.	釱	3
5930.	弇	3
5931.	鹬	3
5932.	阄	3
5933.	廌	3
5934.	俣	3
5935.	紊	3
5936.	痟	3
5937.	逭	3
5938.	揠	3
5939.	蜊	3
5940.	帩	3
5941.	嚗	3
5942.	泂	3
5943.	陊	3
5944.	蜞	3
5945.	疥	3
5946.	瓟	3
5947.	瑊	3
5948.	隵	3
5949.	寘	3
5950.	瓿	3
5951.	挶	3
5952.	擗	3
5953.	璈	3
5954.	瞠	3
5955.	灊	3
5956.	怩	3
5957.	嶓	3
5958.	僖	3
5959.	挣	3
5960.	圠	3
5961.	刂	3
5962.	箩	3
5963.	壝	2
5964.	畯	2
5965.	伣	2
5966.	鏚	2
5967.	旞	2
5968.	敔	2
5969.	饎	2
5970.	禗	2
5971.	祺	2
5972.	藨	2
5973.	溓	2
5974.	谂	2
5975.	蟺	2
5976.	啐	2
5977.	毖	2
5978.	铏	2
5979.	赟	2
5980.	甒	2
5981.	滮	2
5982.	莿	2
5983.	鍮	2
5984.	榖	2
5985.	稙	2
5986.	軿	2
5987.	骣	2
5988.	鳝	2
5989.	辀	2
5990.	磵	2
5991.	詟	2
5992.	礜	2
5993.	轵	2
5994.	嚖	2
5995.	祊	2
5996.	幪	2
5997.	薯	2
5998.	蓣	2
5999.	麨	2
6000.	轪	2
6001.	墄	2
6002.	饁	2
6003.	钮	2
6004.	镕	2
6005.	莛	2
6006.	泆	2
6007.	媞	2
6008.	啴	2
6009.	澍	2
6010.	漎	2
6011.	厝	2
6012.	憬	2
6013.	鞟	2
6014.	眚	2
6015.	亳	2
6016.	觺	2
6017.	蒀	2
6018.	躧	2
6019.	7	2
6020.	缌	2
6021.	窋	2
6022.	莑	2
6023.	垲	2
6024.	洚	2
6025.	萑	2
6026.	抠	2
6027.	绺	2
6028.	汐	2
6029.	瞀	2
6030.	绌	2
6031.	搥	2
6032.	窌	2
6033.	醥	2
6034.	郯	2
6035.	鸃	2
6036.	螉	2
6037.	皈	2
6038.	躨	2
6039.	跜	2
6040.	矇	2
6041.	騊	2
6042.	駼	2
6043.	媮	2
6044.	咥	2
6045.	縯	2
6046.	梐	2
6047.	枑	2
6048.	猵	2
6049.	茇	2
6050.	徕	2
6051.	眶	2
6052.	岊	2
6053.	慆	2
6054.	仳	2
6055.	焯	2
6056.	岵	2
6057.	屺	2
6058.	窳	2
6059.	铪	2
6060.	迳	2
6061.	黕	2
6062.	離	2
6063.	穊	2
6064.	鳸	2
6065.	兒	2
6066.	嶅	2
6067.	蝘	2
6068.	獗	2
6069.	锺	2
6070.	儓	2
6071.	舵	2
6072.	笴	2
6073.	僴	2
6074.	毬	2
6075.	楥	2
6076.	赶	2
6077.	佽	2
6078.	鎗	2
6079.	黪	2
6080.	鳗	2
6081.	祏	2
6082.	鞳	2
6083.	踆	2
6084.	衱	2
6085.	嵂	2
6086.	嶱	2
6087.	咷	2
6088.	轾	2
6089.	峞	2
6090.	駊	2
6091.	尪	2
6092.	焮	2
6093.	窀	2
6094.	駪	2
6095.	楢	2
6096.	彖	2
6097.	鸹	2
6098.	墍	2
6099.	帢	2
6100.	穾	2
6101.	榉	2
6102.	鲑	2
6103.	郫	2
6104.	桶	2
6105.	柈	2
6106.	淰	2
6107.	箐	2
6108.	荩	2
6109.	塉	2
6110.	秞	2
6111.	浘	2
6112.	梫	2
6113.	橚	2
6114.	梴	2
6115.	嶘	2
6116.	瘀	2
6117.	奰	2
6118.	旛	2
6119.	嵺	2
6120.	窊	2
6121.	珈	2
6122.	纟	2
6123.	繂	2
6124.	錏	2
6125.	鍜	2
6126.	蹢	2
6127.	踸	2
6128.	鲦	2
6129.	勣	2
6130.	茙	2
6131.	3	2
6132.	螾	2
6133.	祃	2
6134.	鬌	2
6135.	芩	2
6136.	怍	2
6137.	膴	2
6138.	铠	2
6139.	蘚	2
6140.	遰	2
6141.	窝	2
6142.	璩	2
6143.	玼	2
6144.	幮	2
6145.	襕	2
6146.	蛉	2
6147.	缏	2
6148.	嚱	2
6149.	戕	2
6150.	詧	2
6151.	嫭	2
6152.	慥	2
6153.	廞	2
6154.	翿	2
6155.	襻	2
6156.	卺	2
6157.	龀	2
6158.	紃	2
6159.	髧	2
6160.	恇	2
6161.	踧	2
6162.	踖	2
6163.	耇	2
6164.	岔	2
6165.	饾	2
6166.	椁	2
6167.	鬝	2
6168.	狃	2
6169.	僦	2
6170.	薿	2
6171.	鸺	2
6172.	吺	2
6173.	輗	2
6174.	剞	2
6175.	劂	2
6176.	鹣	2
6177.	垡	2
6178.	侹	2
6179.	澾	2
6180.	筳	2
6181.	奡	2
6182.	郜	2
6183.	潬	2
6184.	匦	2
6185.	í	2
6186.	珓	2
6187.	睗	2
6188.	桅	2
6189.	嚄	2
6190.	靷	2
6191.	憸	2
6192.	俳	2
6193.	虥	2
6194.	鳟	2
6195.	讣	2
6196.	窾	2
6197.	箘	2
6198.	肾	2
6199.	俙	2
6200.	丳	2
6201.	睍	2
6202.	扛	2
6203.	胮	2
6204.	肛	2
6205.	帨	2
6206.	癃	2
6207.	薋	2
6208.	煼	2
6209.	鲎	2
6210.	偬	2
6211.	唶	2
6212.	狯	2
6213.	罫	2
6214.	郾	2
6215.	輴	2
6216.	苽	2
6217.	庥	2
6218.	蒻	2
6219.	餬	2
6220.	鹎	2
6221.	袚	2
6222.	粻	2
6223.	瘕	2
6224.	姱	2
6225.	劭	2
6226.	锾	2
6227.	娴	2
6228.	隟	2
6229.	涝	2
6230.	蛑	2
6231.	忭	2
6232.	畸	2
6233.	躏	2
6234.	煽	2
6235.	嗛	2
6236.	髐	2
6237.	怦	2
6238.	膈	2
6239.	痗	2
6240.	熛	2
6241.	嗉	2
6242.	邬	2
6243.	瑽	2
6244.	抆	2
6245.	罤	2
6246.	磓	2
6247.	鯹	2
6248.	喢	2
6249.	洺	2
6250.	窆	2
6251.	眨	2
6252.	燂	2
6253.	僎	2
6254.	酗	2
6255.	愎	2
6256.	毾	2
6257.	忪	2
6258.	韂	2
6259.	褶	2
6260.	鞓	2
6261.	鲕	2
6262.	簝	2
6263.	铤	2
6264.	嗗	2
6265.	纴	2
6266.	曤	2
6267.	眹	2
6268.	呐	2
6269.	諵	2
6270.	綟	2
6271.	颒	2
6272.	埘	2
6273.	怗	2
6274.	埂	2
6275.	畇	2
6276.	阽	2
6277.	僇	2
